Time (s),Current (A),Voltage (V)
0.3367971000006946,1.416136e-06,79.84679
0.8500617999998212,6.87951e-06,79.84682
1.6379097000008187,1.376302e-05,79.84688
2.0681862000001274,1.693366e-05,79.84675
2.581375300000218,1.916155e-05,79.84678
3.0831207999999606,2.066572e-05,79.84679
3.5874523000002227,2.178651e-05,79.84688
4.090040200000658,2.258319e-05,79.84688
4.593482099999164,2.320661e-05,79.84686
5.096907900000588,2.363216e-05,79.84681
5.609988700000031,2.397456e-05,79.84681
6.125026199999411,2.43581e-05,79.84681
6.6262568999991345,2.462152e-05,79.84681
7.129550100000415,2.480488e-05,79.84687
7.644647200000691,2.494807e-05,79.84683
8.145141999999396,2.506871e-05,79.8469
8.66138409999985,2.518114e-05,79.84686
9.174822400000266,2.521619e-05,79.8469
9.675274200000786,2.51557e-05,79.84669
10.188591100000849,2.509421e-05,79.84682
10.703746499999397,2.508978e-05,79.84686
11.218698399999994,2.503566e-05,79.84689
11.721899599999233,2.493401e-05,79.84681
12.229629999999815,2.480675e-05,79.8468
12.735012299999653,2.462646e-05,79.84686
13.23624799999925,2.453431e-05,79.84679
13.75006570000005,2.441196e-05,79.84673
14.252561299999797,2.428588e-05,79.84676
14.754779099999723,2.414901e-05,79.84684
15.267216800000824,2.396336e-05,79.84689
15.768889700000727,2.383788e-05,79.84677
16.284133900000597,2.368274e-05,79.84679
16.785700899999938,2.35047e-05,79.84692
17.28595139999925,2.333557e-05,79.84681
17.7876641999992,2.317892e-05,79.84681
18.291352399999596,2.301018e-05,79.84692
18.796539200000552,2.28898e-05,79.8468
19.29923769999914,2.265695e-05,79.84692
19.811692299999777,2.245773e-05,79.84682
20.312526899999284,2.226234e-05,79.84688
20.816454699999667,2.218427e-05,79.84677
21.33083070000066,2.20536e-05,79.84682
21.845568799999455,2.184948e-05,79.84691
22.36095430000023,2.164601e-05,79.84682
22.863676099999793,2.148837e-05,79.84688
23.378480299999865,2.138635e-05,79.8469
23.882930699999633,2.128446e-05,79.84684
24.386927300000025,2.115181e-05,79.84686
24.889141199999358,2.10115e-05,79.84681
25.392651599999226,2.085278e-05,79.84681
25.892866899999717,2.074145e-05,79.84694
26.408981099999437,2.063962e-05,79.84695
26.909875600000305,2.050387e-05,79.84692
27.411247199999707,2.035043e-05,79.84686
27.91475410000021,2.016273e-05,79.8469
28.4189022999999,1.999062e-05,79.84682
28.919987799999944,1.985582e-05,79.84683
29.4204821000003,1.970408e-05,79.84686
29.924420499999542,1.954249e-05,79.84683
30.438677800000733,1.937443e-05,79.84689
30.953686999999263,1.926378e-05,79.84684
31.469165900000007,1.912396e-05,79.84681
31.97128359999988,1.897574e-05,79.84682
32.48723880000034,1.885108e-05,79.84673
33.001481299999796,1.87156e-05,79.8468
33.51656329999969,1.853589e-05,79.84687
34.01939859999948,1.836508e-05,79.84677
34.520703300000605,1.823787e-05,79.84682
35.02351620000081,1.809508e-05,79.8468
35.537608399999954,1.794694e-05,79.84686
36.04386290000002,1.783809e-05,79.84689
36.56970790000014,1.766399e-05,79.84686
37.07178829999975,1.75334e-05,79.84682
37.576517100000274,1.739235e-05,79.84691
38.08107089999976,1.72742e-05,79.84689
38.59627259999979,1.718216e-05,79.84695
39.09967879999931,1.704027e-05,79.84684
39.60012529999949,1.689817e-05,79.84687
40.106416399999944,1.67833e-05,79.84683
40.607313099999374,1.667984e-05,79.8468
41.1103020999999,1.658402e-05,79.84682
41.61504419999983,1.647742e-05,79.8469
42.1172375999995,1.635247e-05,79.8469
42.62500370000089,1.622665e-05,79.84696
43.12531189999936,1.608516e-05,79.84695
43.64089799999965,1.596106e-05,79.84698
44.14338660000067,1.583912e-05,79.84698
44.645154300000286,1.572519e-05,79.84688
45.150226399999156,1.562702e-05,79.84694
45.665136300000086,1.551596e-05,79.84692
46.16826209999999,1.539671e-05,79.84695
46.67327520000072,1.532094e-05,79.84694
47.187263699999676,1.522522e-05,79.84686
47.69023609999931,1.511764e-05,79.84689
48.191560799999934,1.504649e-05,79.84695
48.69160480000028,1.495823e-05,79.84689
49.193757999999434,1.482079e-05,79.84696
49.69879299999957,1.470955e-05,79.84697
50.20179669999925,1.461878e-05,79.84692
50.70398319999913,1.458493e-05,79.84684
51.214985000000524,1.449318e-05,79.84696
51.7172587999994,1.439943e-05,79.84692
52.221627799999624,1.434671e-05,79.84698
52.7375792999992,1.430689e-05,79.8469
53.2385534999994,1.42586e-05,79.84694
53.750806800000646,1.421273e-05,79.84683
54.25191129999985,1.415929e-05,79.84686
54.767395799999576,1.404411e-05,79.84698
55.28195609999966,1.398172e-05,79.84689
55.78303899999992,1.39218e-05,79.84696
56.284958899999765,1.3846e-05,79.84686
56.79010890000063,1.377091e-05,79.84689
57.29150259999915,1.370807e-05,79.84684
57.79537209999944,1.363543e-05,79.84691
58.29630960000031,1.352963e-05,79.84692
58.799288300000626,1.339595e-05,79.84692
59.30288730000029,1.327246e-05,79.84698
59.8223794000005,1.317509e-05,79.84697
60.341878799999904,1.309333e-05,79.84692
61.13212050000038,0.000116514,79.84686
61.64196140000058,0.0001109153,79.84686
62.1473103999997,0.0001071237,79.84686
62.65777779999917,0.0001046314,79.84695
63.165941699999166,0.0001031469,79.84679
63.6785232000002,0.0001012034,79.84695
64.18613000000005,0.0001006081,79.84682
64.84013889999915,9.908276e-05,79.84687
65.35429649999969,9.825767e-05,79.84689
65.8659203999996,9.750726e-05,79.84681
66.38150350000069,9.667824e-05,79.8468
66.89368490000015,9.657358e-05,79.84686
67.4120839999996,9.580238e-05,79.84698
67.9289590999997,9.547364e-05,79.84696
68.4493777000007,9.479094e-05,79.84681
68.96435209999981,9.464473e-05,79.8469
69.48706440000024,9.404075e-05,79.84686
70.0117308000008,9.378732e-05,79.847
70.54723329999979,9.327684e-05,79.84684
71.07635839999966,9.317732e-05,79.84682
71.60683410000092,9.27885e-05,79.84682
72.1363949000006,9.238998e-05,79.84682
72.6630726000003,9.202788e-05,79.84683
73.18865299999925,9.161503e-05,79.84684
73.71601139999984,9.161974e-05,79.84692
74.24799709999934,9.127134e-05,79.84687
74.80406949999997,9.110538e-05,79.84689
75.33579810000083,9.097085e-05,79.84686
75.86242329999914,9.047391e-05,79.84688
76.39179510000031,9.022131e-05,79.84681
76.9434397999994,9.030352e-05,79.84679
77.48669619999964,9.022949e-05,79.84687
78.0396466000002,8.987055e-05,79.84691
78.57736850000038,8.965179e-05,79.84692
79.11872129999938,8.990656e-05,79.84694
79.65453850000085,8.969701e-05,79.84678
80.20555439999953,8.93902e-05,79.84669
80.74624240000048,8.935536e-05,79.84684
81.28120769999987,8.898391e-05,79.84687
81.82500959999925,8.903383e-05,79.84678
82.36538309999924,8.935864e-05,79.84686
82.91345490000094,8.910071e-05,79.84689
83.44658359999994,8.899582e-05,79.84689
83.98722669999916,8.847587e-05,79.8469
84.53312840000035,8.853287e-05,79.84683
85.06468630000018,8.809968e-05,79.84689
85.60209310000027,8.855078e-05,79.8468
86.13677409999946,8.847914e-05,79.84682
86.67998520000037,8.836296e-05,79.84686
87.23254470000029,8.843267e-05,79.84698
87.77191370000037,8.801477e-05,79.847
88.33048869999948,8.859469e-05,79.84698
88.89491029999954,8.819687e-05,79.8469
89.48596820000057,8.804037e-05,79.84684
90.0447193,8.80213e-05,79.84682
90.59177789999922,8.822303e-05,79.8468
91.28711260000091,1.741039e-06,79.84684
91.83919690000039,1.90019e-06,79.84688
92.38586360000045,2.061173e-06,79.84694
92.9538708,2.210527e-06,79.84689
93.5050099,2.34532e-06,79.84698
94.05448280000019,2.460391e-06,79.84697
94.60722840000017,2.575173e-06,79.84695
95.17066519999935,2.679934e-06,79.84684
95.74251929999991,2.766994e-06,79.84692
96.33947190000072,2.866979e-06,79.84691
96.95668060000025,2.969891e-06,79.84681
97.57601240000076,3.069261e-06,79.84683
98.1589483000007,3.155282e-06,79.84682
98.77532149999934,3.242181e-06,79.84684
99.47668010000052,3.354806e-06,79.8469
100.05463489999966,3.432256e-06,79.84694
100.61647140000059,3.505349e-06,79.84698
101.18572110000059,3.569307e-06,79.84705
101.7491857999994,3.63246e-06,79.84704
102.3589092000002,3.689859e-06,79.84698
102.96927689999939,3.764231e-06,79.84692
103.5414295999999,3.826307e-06,79.84694
104.12305639999977,3.883973e-06,79.84702
104.72172230000069,3.959869e-06,79.84704
105.29150689999915,4.010696e-06,79.84698
106.02258749999964,4.06287e-06,79.84696
106.60519270000077,4.116569e-06,79.847
107.19622460000028,4.197756e-06,79.84698
107.77129000000059,4.283565e-06,79.84701
108.38093769999978,4.320235e-06,79.847
108.95823709999968,4.354317e-06,79.84703
109.53123679999953,4.406957e-06,79.84696
110.10365889999957,4.481034e-06,79.84687
110.68502520000038,4.531258e-06,79.84698
111.266662,4.593319e-06,79.84686
111.84557300000051,4.638841e-06,79.84686
112.42185830000017,4.678067e-06,79.84686
113.01660769999944,4.711857e-06,79.84687
113.6419963999997,4.744163e-06,79.84684
114.37653580000006,4.771665e-06,79.84689
114.96245819999967,4.82066e-06,79.84688
115.55249879999974,4.853707e-06,79.84686
116.14506860000074,4.91833e-06,79.84686
116.74959780000063,4.977152e-06,79.84695
117.36258459999954,5.025462e-06,79.8469
117.9850279000002,5.052998e-06,79.84697
118.73527049999939,5.110517e-06,79.84694
119.3602406000009,5.175735e-06,79.84678
119.95026859999962,5.219009e-06,79.84687
120.5482434000005,5.248432e-06,79.84688
121.1414377000001,5.277343e-06,79.84678
121.73160649999954,5.301947e-06,79.84683
122.31918550000046,5.327157e-06,79.84681
122.91006360000029,5.357529e-06,79.84682
123.50382469999931,5.377021e-06,79.84688
124.09804219999933,5.398325e-06,79.84682
124.71270379999987,5.42145e-06,79.84689
125.30946980000044,5.457164e-06,79.84687
125.9201209999992,5.455234e-06,79.84692
126.52482109999983,5.469085e-06,79.84686
127.13006080000014,5.50148e-06,79.84683
127.79165020000073,5.511334e-06,79.84686
128.42374399999972,5.499811e-06,79.84683
129.02773060000072,5.490904e-06,79.84683
129.6381122999992,5.51213e-06,79.84681
130.2404705000008,5.570949e-06,79.84684
130.84727569999995,5.6102e-06,79.84686
131.45488339999974,5.636459e-06,79.84684
132.1134717999994,5.664127e-06,79.84684
132.75113149999925,5.65943e-06,79.84684
133.44456100000025,5.670093e-06,79.84686
134.10503860000063,5.691738e-06,79.84688
134.7981634000007,5.694876e-06,79.84675
135.4558732000005,5.700819e-06,79.84686
136.08761589999995,5.736373e-06,79.84692
136.70245160000013,5.754688e-06,79.84686
137.3200087999994,5.75377e-06,79.84683
137.93088030000035,5.752379e-06,79.84683
138.58906170000046,5.772675e-06,79.84688
139.22091089999958,5.792485e-06,79.84676
139.92437280000013,5.80696e-06,79.84677
140.6388379,5.830223e-06,79.84688
141.28301549999924,5.874351e-06,79.84686
141.9612147000007,5.898409e-06,79.84692
142.66825459999927,5.911214e-06,79.84684
143.4416001999998,5.927247e-06,79.84684
144.11783169999944,5.92188e-06,79.84681
144.8124143999994,5.923692e-06,79.84697
145.50135109999974,5.964421e-06,79.84689
146.2584306000008,5.953062e-06,79.84692
146.9402243000004,5.96174e-06,79.84698
147.6543373000004,5.95048e-06,79.84676
148.32163620000028,5.949166e-06,79.84692
149.01225329999943,5.954731e-06,79.84688
149.67872589999934,5.944793e-06,79.8468
150.31009300000005,5.946402e-06,79.84686
